Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Active,Active_Diff
China,Macau,5/10/2020,45,0,41,4,0
China,Macau,5/11/2020,45,0,42,3,0
China,Macau,5/12/2020,45,0,42,3,0
China,Macau,5/13/2020,45,0,43,2,0
China,Macau,5/14/2020,45,0,43,2,0
China,Macau,5/15/2020,45,0,43,2,0
China,Macau,5/16/2020,45,0,44,1,0
China,Macau,5/17/2020,45,0,44,1,0
China,Macau,5/18/2020,45,0,44,1,0
China,Macau,5/19/2020,45,0,44,1,0
China,Macau,5/20/2020,45,0,44,1,0
China,Ningxia,3/15/2020,75,0,73,2,0
China,Ningxia,3/16/2020,75,0,75,0,0
China,Ningxia,3/17/2020,75,0,75,0,0
China,Ningxia,3/18/2020,75,0,75,0,0
China,Ningxia,3/19/2020,75,0,75,0,0
China,Ningxia,3/20/2020,75,0,75,0,0
China,Ningxia,3/21/2020,75,0,75,0,0
China,Ningxia,3/22/2020,75,0,75,0,0
China,Ningxia,3/23/2020,75,0,75,0,0
China,Ningxia,3/24/2020,75,0,75,0,0
China,Ningxia,3/25/2020,75,0,75,0,0
China,Ningxia,3/26/2020,75,0,75,0,0
China,Ningxia,3/27/2020,75,0,75,0,0
China,Ningxia,3/28/2020,75,0,75,0,0
China,Ningxia,3/29/2020,75,0,75,0,0
China,Ningxia,3/30/2020,75,0,75,0,0
China,Ningxia,3/31/2020,75,0,75,0,0
China,Ningxia,4/01/2020,75,0,75,0,0
China,Ningxia,4/02/2020,75,0,75,0,0
China,Ningxia,4/03/2020,75,0,75,0,0
China,Ningxia,4/04/2020,75,0,75,0,0
China,Ningxia,4/05/2020,75,0,75,0,0
China,Ningxia,4/06/2020,75,0,75,0,0
China,Ningxia,4/07/2020,75,0,75,0,0
China,Ningxia,4/08/2020,75,0,75,0,0
China,Ningxia,4/09/2020,75,0,75,0,0
China,Ningxia,4/10/2020,75,0,75,0,0
China,Ningxia,4/11/2020,75,0,75,0,0
China,Ningxia,4/12/2020,75,0,75,0,0
China,Ningxia,4/13/2020,75,0,75,0,0
China,Ningxia,4/14/2020,75,0,75,0,0
China,Ningxia,4/15/2020,75,0,75,0,0
China,Ningxia,4/16/2020,75,0,75,0,0
China,Ningxia,4/17/2020,75,0,75,0,0
China,Ningxia,4/18/2020,75,0,75,0,0
China,Ningxia,4/19/2020,75,0,75,0,0
China,Ningxia,4/20/2020,75,0,75,0,0
China,Ningxia,4/21/2020,75,0,75,0,0
China,Ningxia,4/22/2020,75,0,75,0,0
China,Ningxia,4/23/2020,75,0,75,0,0
China,Ningxia,4/24/2020,75,0,75,0,0
China,Ningxia,4/25/2020,75,0,75,0,0
China,Ningxia,4/26/2020,75,0,75,0,0
China,Ningxia,4/27/2020,75,0,75,0,0
China,Ningxia,4/28/2020,75,0,75,0,0
China,Ningxia,4/29/2020,75,0,75,0,0
China,Ningxia,4/30/2020,75,0,75,0,0
China,Ningxia,5/01/2020,75,0,75,0,0
China,Ningxia,5/02/2020,75,0,75,0,0
China,Ningxia,5/03/2020,75,0,75,0,0
China,Ningxia,5/04/2020,75,0,75,0,0
China,Ningxia,5/05/2020,75,0,75,0,0
China,Ningxia,5/06/2020,75,0,75,0,0
China,Ningxia,5/07/2020,75,0,75,0,0
China,Ningxia,5/08/2020,75,0,75,0,0
China,Ningxia,5/09/2020,75,0,75,0,0
China,Ningxia,5/10/2020,75,0,75,0,0
China,Ningxia,5/11/2020,75,0,75,0,0
China,Ningxia,5/12/2020,75,0,75,0,0
China,Ningxia,5/13/2020,75,0,75,0,0
China,Ningxia,5/14/2020,75,0,75,0,0
China,Ningxia,5/15/2020,75,0,75,0,0
China,Ningxia,5/16/2020,75,0,75,0,0
China,Ningxia,5/17/2020,75,0,75,0,0
China,Ningxia,5/18/2020,75,0,75,0,0
China,Ningxia,5/19/2020,75,0,75,0,0
China,Ningxia,5/20/2020,75,0,75,0,0
China,Qinghai,3/15/2020,18,0,18,0,0
China,Qinghai,3/16/2020,18,0,18,0,0
China,Qinghai,3/17/2020,18,0,18,0,0
China,Qinghai,3/18/2020,18,0,18,0,0
China,Qinghai,3/19/2020,18,0,18,0,0
China,Qinghai,3/20/2020,18,0,18,0,0
China,Qinghai,3/21/2020,18,0,18,0,0
China,Qinghai,3/22/2020,18,0,18,0,0
China,Qinghai,3/23/2020,18,0,18,0,0
China,Qinghai,3/24/2020,18,0,18,0,0
China,Qinghai,3/25/2020,18,0,18,0,0
China,Qinghai,3/26/2020,18,0,18,0,0
China,Qinghai,3/27/2020,18,0,18,0,0
China,Qinghai,3/28/2020,18,0,18,0,0
China,Qinghai,3/29/2020,18,0,18,0,0
China,Qinghai,3/30/2020,18,0,18,0,0
China,Qinghai,3/31/2020,18,0,18,0,0
China,Qinghai,4/01/2020,18,0,18,0,0
China,Qinghai,4/02/2020,18,0,18,0,0
China,Qinghai,4/03/2020,18,0,18,0,0
China,Qinghai,4/04/2020,18,0,18,0,0
China,Qinghai,4/05/2020,18,0,18,0,0
China,Qinghai,4/06/2020,18,0,18,0,0
China,Qinghai,4/07/2020,18,0,18,0,0
China,Qinghai,4/08/2020,18,0,18,0,0
China,Qinghai,4/09/2020,18,0,18,0,0
China,Qinghai,4/10/2020,18,0,18,0,0
China,Qinghai,4/11/2020,18,0,18,0,0
China,Qinghai,4/12/2020,18,0,18,0,0
China,Qinghai,4/13/2020,18,0,18,0,0
China,Qinghai,4/14/2020,18,0,18,0,0
China,Qinghai,4/15/2020,18,0,18,0,0
China,Qinghai,4/16/2020,18,0,18,0,0
